,prefix,subject,fwh,mask,stat,mean,std
567,rs,sub-CTS201,20,union,sig,8.767650871654823,0.6788607216777907
566,rr.rs,sub-xp201,11,union,std,4.391697883605957,4.258946418762207
565,rr,sub-xp201,7,union,sig,9.261396226190783,1.5004918173759085
564,rr.rs,sub-xp201,8,union,std,5.021366596221924,5.076158046722412
563,rr.rs,sub-CTS210,13,union,mean,113.87250518798828,7.298315525054932
562,rs,sub-CTS201,16,union,sig,8.740807670330286,0.7452130497585153
561,rs,sub-xp207,6,union,mean,459.898193359375,64.47361755371094
560,rr.rs,sub-xp201,18,union,mean,618.2131958007812,63.41328430175781
559,rr,sub-adult16,8,union,std,8.842242240905762,8.414227485656738
558,rs,sub-36,13,union,std,0.4593243896961212,0.3487454354763031
557,rr,sub-adult15,3,union,std,23.47344970703125,29.530742645263672
556,rr,sub-adult15,10,union,std,9.489148139953613,7.929773330688477
555,rr.rs,sub-xp201,17,union,mean,619.5192260742188,64.31455993652344
554,rs,sub-CTS210,5,union,std,1.2303624153137207,1.331936001777649
553,rs,sub-xp207,9,union,mean,457.55120849609375,52.79535675048828
552,rs,sub-adult15,20,union,std,7.626955509185791,3.934471607208252
551,rr.rs,sub-CTS201,0,union,sig,7.046324503799585,1.791324584088496
550,rr,sub-adult15,14,union,std,7.848869800567627,6.04656982421875
549,rr.rs,sub-adult16,20,union,mean,5455.50244140625,715.52197265625
548,rr,sub-adult15,7,union,std,12.249446868896484,11.758252143859863
547,rr.rs,sub-adult15,17,union,mean,3799.82958984375,558.48876953125
546,rr,sub-adult16,9,union,mean,5556.4755859375,1021.1680908203125
545,rs,sub-CTS210,20,union,sig,8.014493557168635,1.2753268980235979
544,rs,sub-36,17,union,std,0.4051058292388916,0.2480938732624054
543,rr.rs,sub-CTS201,15,union,mean,386.8182067871094,42.566646575927734
542,rr.rs,sub-CTS201,4,union,sig,8.547200926142457,1.455296811478409
541,rr,sub-xp207,8,union,mean,458.5660705566406,55.96509552001953
540,rs,sub-CTS210,1,union,std,4.546680450439453,3.828909397125244
539,rr.rs,sub-adult15,18,union,mean,3794.229248046875,540.4324951171875
538,rr,sub-adult16,6,union,mean,5593.5634765625,1184.58056640625
537,rs,sub-CTS201,12,union,sig,8.697278482648949,0.8328311598967186
536,rr,sub-36,8,union,std,0.5604972839355469,0.6607984900474548
535,rr,sub-xp207,7,union,mean,459.3419189453125,59.81786346435547
534,rs,sub-adult16,5,union,mean,5611.642578125,1255.6632080078125
533,rs,sub-CTS210,9,union,std,0.6456269025802612,0.6783334612846375
532,rr,sub-1,17,union,sig,9.34783067962979,0.8761358369164403
531,rs,sub-1,1,union,mean,690.5518188476562,148.67433166503906
530,rr.rs,sub-adult15,12,union,std,8.942465782165527,5.993165493011475
529,rr,sub-xp207,11,union,mean,456.6522216796875,47.76696014404297
528,rr,sub-xp207,12,union,sig,8.631153545630566,1.1281780728805606
527,rs,sub-CTS201,7,union,mean,393.25091552734375,53.17631912231445
526,rr,sub-36,0,union,std,3.5462300777435303,5.1564435958862305
525,rr,sub-adult16,4,union,std,14.031143188476562,17.24094581604004
524,rr,sub-xp201,12,union,std,0.5891886353492737,0.5927056670188904
523,rs,sub-CTS201,8,union,mean,392.5576171875,50.679622650146484
522,rr.rs,sub-xp201,1,union,mean,646.9337158203125,129.31800842285156
521,rr,sub-xp201,16,union,std,0.47959351539611816,0.4243713319301605
520,rr.rs,sub-36,12,union,mean,399.3152160644531,40.68108367919922
519,rr,sub-adult16,0,union,std,34.91740417480469,61.514591217041016
518,rr.rs,sub-36,1,union,mean,414.89898681640625,78.28153991699219
517,rr,sub-36,4,union,std,0.9606853127479553,1.345347285270691
516,rr,sub-36,20,union,std,0.3022840917110443,0.20630872249603271
515,rr.rs,sub-CTS210,6,union,mean,115.45551300048828,10.590763092041016
514,rr.rs,sub-CTS201,8,union,sig,8.966581131216858,1.2264242462756283
513,rr,sub-xp207,16,union,sig,8.816621327071841,1.0006741659314464
512,rr,sub-1,13,union,sig,9.188924830724218,1.007774680864431
511,rr.rs,sub-adult15,16,union,std,7.88163948059082,4.771367073059082
510,rr,sub-36,13,union,mean,398.2436218261719,39.7802848815918
509,rr,sub-adult15,18,union,std,7.025900840759277,5.178891658782959
508,rs,sub-36,2,union,mean,413.97705078125,70.48497009277344
507,rr.rs,sub-CTS210,9,union,mean,114.7008285522461,8.597695350646973
506,rr.rs,sub-CTS201,17,union,sig,9.227853481566688,0.9780054471538959
505,rs,sub-36,15,union,mean,396.4898681640625,38.258384704589844
504,rs,sub-adult16,19,union,sig,9.383601047514862,0.9034657941002857
503,rr,sub-CTS201,1,union,mean,398.9173889160156,81.83682250976562
502,rs,sub-xp207,17,union,mean,453.3904724121094,39.13032531738281
501,rr,sub-36,3,union,mean,412.28253173828125,64.34495544433594
500,rr,sub-CTS210,19,union,std,0.2659740149974823,0.2386951744556427
499,rr.rs,sub-CTS201,13,union,sig,9.168108233945775,1.0632854259969375
498,rs,sub-xp207,18,union,mean,452.85919189453125,38.246742248535156
497,rs,sub-adult15,3,union,mean,3902.93115234375,1111.8204345703125
496,rs,sub-adult16,15,union,sig,9.327246384357622,0.9574586185899153
495,rr.rs,sub-CTS210,3,union,std,1.8560233116149902,1.9758362770080566
494,rr,sub-adult15,0,union,mean,3925.819580078125,1329.7252197265625
493,rs,sub-CTS201,6,union,sig,8.496456767071017,1.0503899639559984
492,rs,sub-adult16,14,union,mean,5513.44287109375,845.5921020507812
491,rr.rs,sub-1,7,union,std,4.000113487243652,1.8756096363067627
490,rr,sub-CTS210,11,union,std,0.3996477425098419,0.40941670536994934
489,rr.rs,sub-1,3,union,std,5.6779680252075195,5.585335731506348
488,rr,sub-CTS210,15,union,std,0.3049912452697754,0.29322487115859985
487,rs,sub-adult16,11,union,sig,9.212951121817435,1.0376655444925258
486,rs,sub-CTS201,2,union,sig,7.95786583992111,1.3999020876889283
485,rr.rs,sub-CTS210,7,union,std,0.8101025819778442,0.8668433427810669
484,rr,sub-adult15,13,union,mean,3821.357421875,648.0983276367188
483,rs,sub-CTS210,14,union,mean,113.69336700439453,6.936291694641113
482,rr,sub-CTS201,17,union,sig,9.432968222327258,0.8182724586710893
481,rr,sub-adult16,11,union,std,7.385316371917725,5.979602813720703
480,rs,sub-CTS210,0,union,mean,116.85169982910156,18.738245010375977
479,rs,sub-xp207,15,union,std,0.8793624639511108,1.0336670875549316
478,rs,sub-adult16,9,union,std,7.970742225646973,8.432363510131836
477,rr.rs,sub-36,8,union,sig,9.045072533648378,1.1793545582818121
476,rr,sub-CTS210,17,union,mean,112.86046600341797,6.7267680168151855
475,rs,sub-xp201,9,union,std,0.7492268085479736,0.7578639984130859
474,rs,sub-adult15,2,union,std,25.796308517456055,33.53098678588867
473,rr.rs,sub-xp207,8,union,sig,8.1651965958806,1.144572220203171
472,rr,sub-xp207,7,union,std,1.6316230297088623,2.9413540363311768
471,rr,sub-1,13,union,mean,674.489501953125,73.69934844970703
470,rs,sub-xp201,15,union,sig,9.78219372118709,0.9606680118246343
469,rr,sub-CTS210,18,union,mean,112.63043212890625,6.751902103424072
468,rr.rs,sub-CTS201,1,union,mean,398.9032897949219,81.8819808959961
467,rr,sub-xp207,3,union,std,3.898615598678589,7.8606109619140625
466,rs,sub-CTS201,12,union,mean,389.62725830078125,44.385406494140625
465,rs,sub-adult15,6,union,std,12.86536693572998,11.826422691345215
464,rr,sub-CTS201,11,union,mean,390.4261474609375,45.60454559326172
463,rr.rs,sub-1,2,union,mean,687.0740356445312,135.40354919433594
462,rs,sub-xp201,11,union,sig,9.568181048402248,1.066775395848579
461,rr,sub-adult16,15,union,std,6.427123546600342,4.438521385192871
460,rr.rs,sub-CTS210,19,union,std,0.337694376707077,0.2942720353603363
459,rr,sub-CTS201,13,union,sig,9.363458021192141,0.9229891927657238
458,rs,sub-xp207,11,union,std,1.1255491971969604,1.750990867614746
457,rr.rs,sub-adult16,2,union,mean,5654.6748046875,1539.695556640625
456,rs,sub-xp201,19,union,sig,9.912850524539827,0.8906650589506561
455,rr.rs,sub-1,13,union,std,3.5137557983398438,0.6346455216407776
454,rr.rs,sub-xp207,4,union,sig,7.507128260404151,1.5379686962696326
453,rs,sub-xp201,5,union,std,1.3545621633529663,1.8499023914337158
452,rr.rs,sub-adult16,13,union,std,6.940662860870361,6.760388374328613
451,rr.rs,sub-36,4,union,sig,8.589627212077518,1.4259203778013878
450,rs,sub-adult16,5,union,std,11.108174324035645,12.84402084350586
449,rs,sub-xp207,19,union,std,0.7566698789596558,0.7005370259284973
448,rr,sub-adult16,14,union,mean,5511.71923828125,845.2474365234375
447,rr,sub-CTS210,2,union,sig,5.703526500706676,1.6970749640027816
446,rr.rs,sub-CTS210,11,union,std,0.5024334192276001,0.5058618783950806
445,rr,sub-CTS210,6,union,sig,7.121611634906371,1.6265572900961238
444,rs,sub-adult15,13,union,mean,3820.13037109375,646.8724975585938
443,rs,sub-adult16,1,union,std,27.245635986328125,43.30216979980469
442,rr.rs,sub-36,0,union,sig,6.8886249037755265,1.6454379045002099
441,rr.rs,sub-adult16,17,union,std,6.1539387702941895,5.661670207977295
440,rr,sub-adult16,19,union,std,5.897674083709717,3.5846328735351562
439,rr.rs,sub-CTS210,15,union,std,0.38695573806762695,0.3628610074520111
438,rs,sub-xp201,11,union,mean,627.9388427734375,72.05094909667969
437,rr.rs,sub-1,17,union,std,3.420586347579956,0.4663631021976471
436,rs,sub-xp201,1,union,std,4.485416889190674,7.092808723449707
435,rr.rs,sub-xp207,0,union,sig,5.805471937026073,1.731172693337442
434,rr,sub-CTS201,1,union,std,2.515495538711548,4.523012161254883
433,rr,sub-xp201,18,union,mean,618.5020141601562,62.986080169677734
432,rr.rs,sub-adult16,8,union,std,9.173598289489746,9.945320129394531
431,rs,sub-adult15,18,union,sig,8.35946548928772,0.7352287533766521
430,rr.rs,sub-adult16,10,union,mean,5545.529296875,978.4799194335938
429,rr,sub-xp201,9,union,std,0.7575178146362305,0.8423213958740234
428,rr.rs,sub-xp201,6,union,sig,5.508908938688683,1.4083841887390434
427,rr,sub-36,10,union,sig,9.28835327587695,1.0205888175756859
426,rs,sub-xp207,7,union,std,1.786828875541687,3.625676393508911
425,rr.rs,sub-adult15,3,union,std,23.029321670532227,27.851703643798828
424,rr,sub-xp201,17,union,mean,619.801513671875,63.882850646972656
423,rr,sub-1,7,union,sig,8.645336184144874,1.4048682284803073
422,rs,sub-36,8,union,std,0.6127046346664429,0.6287830471992493
421,rr.rs,sub-adult15,7,union,std,12.435698509216309,10.982756614685059
420,rs,sub-xp207,3,union,std,4.1699090003967285,9.231527328491211
419,rr.rs,sub-xp201,2,union,sig,4.973256597653699,1.5126274905488772
418,rr,sub-36,14,union,sig,9.451840969184278,0.8236448236206506
417,rr,sub-1,3,union,sig,7.830641411364037,1.8229803509028126
416,rs,sub-CTS210,18,union,std,0.35777926445007324,0.32644832134246826
415,rr.rs,sub-xp207,2,union,mean,464.1836853027344,92.70973205566406
414,rr,sub-CTS201,5,union,std,0.8144129514694214,1.1955316066741943
413,rr.rs,sub-adult15,4,union,mean,3888.752197265625,1037.51953125
412,rr.rs,sub-36,17,union,sig,9.375159718380102,0.8309768770637155
411,rs,sub-36,4,union,std,0.9856307506561279,1.2666280269622803
410,rr.rs,sub-1,11,union,mean,673.4336547851562,79.28573608398438
409,rr.rs,sub-xp207,11,union,mean,456.30889892578125,47.714744567871094
408,rr,sub-xp201,5,union,std,1.3934965133666992,1.8813083171844482
407,rr.rs,sub-xp201,13,union,sig,5.874020619642368,1.4225366772174566
406,rr,sub-xp201,4,union,mean,641.7976684570312,99.96318817138672
405,rs,sub-1,7,union,sig,6.944247935414071,0.5042640671319644
404,rs,sub-1,13,union,sig,7.026589356172588,0.3375187116616105
403,rr.rs,sub-adult16,4,union,std,14.827458381652832,18.851093292236328
402,rs,sub-adult15,14,union,sig,8.265653764034584,0.7842285986076154
401,rr.rs,sub-xp207,13,union,std,0.930668830871582,1.1979271173477173
400,rs,sub-1,12,union,mean,674.0040283203125,76.1347427368164
399,rs,sub-CTS210,10,union,std,0.5776327848434448,0.5998225808143616
398,rs,sub-xp201,5,union,mean,639.4930419921875,93.16429901123047
397,rs,sub-adult15,10,union,sig,8.114131425422304,0.8666339696635793
396,rr.rs,sub-adult16,0,union,std,37.0965576171875,62.113670349121094
395,rs,sub-1,17,union,sig,7.0426486060388145,0.3035322997189578
394,rr,sub-1,1,union,mean,691.670654296875,149.23101806640625
393,rs,sub-1,3,union,sig,6.662009491297517,0.8413727070880457
392,rs,sub-CTS210,14,union,std,0.42328760027885437,0.4147930145263672
391,rr,sub-adult15,20,union,sig,8.683820492416329,0.6635025961611065
390,rr,sub-CTS210,6,union,mean,115.27507781982422,10.380640983581543
389,rr.rs,sub-xp207,17,union,std,0.7733179926872253,0.7516881227493286
388,rr,sub-CTS201,9,union,std,0.5737167000770569,0.6889229416847229
387,rs,sub-36,0,union,std,3.4965336322784424,4.954538345336914
386,rr.rs,sub-36,13,union,sig,9.279384043981198,0.953160844066306
385,rr,sub-36,18,union,sig,9.561724538312427,0.697751091400577
384,rr.rs,sub-xp201,17,union,sig,5.959308194148992,1.439272777302184
383,rr,sub-xp201,1,union,std,4.610987186431885,7.028488636016846
382,rr,sub-CTS210,9,union,mean,114.51854705810547,8.367329597473145
381,rr,sub-xp207,13,union,sig,8.688517712805389,1.0943880586823296
380,rr,sub-1,16,union,sig,9.318188043152851,0.9022601394255396
379,rs,sub-CTS210,8,union,std,0.734609842300415,0.7801783084869385
378,rr.rs,sub-adult15,13,union,std,8.605552673339844,5.592289924621582
377,rr,sub-xp201,13,union,std,0.5540705323219299,0.5400213599205017
376,rr,sub-adult16,5,union,std,12.086920738220215,13.916565895080566
375,rr,sub-36,1,union,std,2.451693296432495,3.6963489055633545
374,rr.rs,sub-xp207,4,union,mean,461.8719177246094,76.57018280029297
373,rr,sub-36,5,union,std,0.8131663799285889,1.0986701250076294
372,rr,sub-adult16,1,union,std,30.624755859375,51.55987548828125
371,rr.rs,sub-adult16,16,union,mean,5494.421875,793.4223022460938
370,rr,sub-xp201,17,union,std,0.4614976644515991,0.39507558941841125
369,rr,sub-xp201,11,union,mean,628.050537109375,72.07150268554688
368,rr,sub-1,12,union,sig,9.129145372279325,1.0536755329574665
367,rr.rs,sub-adult15,17,union,std,7.703105926513672,4.568317890167236
366,rr.rs,sub-CTS201,9,union,sig,9.026980008722088,1.1846675004841
365,rr.rs,sub-adult16,19,union,mean,5466.296875,732.0817260742188
364,rr,sub-xp207,17,union,sig,8.847852942459486,0.9719151833102283
363,rr,sub-adult15,19,union,std,6.881296634674072,5.013034343719482
362,rs,sub-CTS201,17,union,sig,8.748219150183374,0.7267199254241611
361,rr,sub-CTS210,0,union,mean,116.7139663696289,18.947694778442383
360,rr,sub-adult16,9,union,std,8.23877239227295,7.39724063873291
359,rs,sub-xp201,3,union,mean,643.8681030273438,108.13467407226562
358,rr,sub-1,7,union,mean,679.9393310546875,97.43616485595703
357,rr,sub-adult15,11,union,std,8.944035530090332,7.2650885581970215
356,rr,sub-adult15,2,union,std,29.87995147705078,39.73573684692383
355,rs,sub-36,12,union,std,0.47915294766426086,0.38559815287590027
354,rr,sub-1,8,union,mean,678.73388671875,92.1161880493164
353,rr.rs,sub-CTS201,1,union,sig,7.3312060077066175,1.7510852831552484
352,rs,sub-CTS210,4,union,std,1.5317127704620361,1.6505720615386963
351,rs,sub-36,16,union,std,0.41588887572288513,0.26801395416259766
350,rr,sub-adult15,6,union,std,13.834335327148438,14.170891761779785
349,rr,sub-adult15,15,union,std,7.59616756439209,5.783257961273193
348,rr.rs,sub-adult15,2,union,mean,3911.3515625,1198.577392578125
347,rs,sub-CTS210,0,union,std,6.594904899597168,4.8917317390441895
346,rr.rs,sub-xp207,17,union,mean,453.360107421875,39.04601287841797
345,rr.rs,sub-1,17,union,mean,667.4812622070312,66.1523208618164
344,rr.rs,sub-CTS201,5,union,sig,8.690074622306213,1.385094494983204
343,rs,sub-1,14,union,mean,672.2390747070312,71.0793228149414
342,rs,sub-CTS201,13,union,sig,8.711315288373417,0.8093015157934296
341,rr,sub-36,9,union,std,0.5108420252799988,0.5722754597663879
340,rr.rs,sub-1,18,union,mean,666.0675048828125,65.12640380859375
339,rr.rs,sub-xp207,18,union,mean,452.825439453125,38.167442321777344
338,rr,sub-xp201,2,union,mean,645.9451904296875,117.73553466796875
337,rs,sub-xp207,20,union,sig,8.51979927760756,0.6864286790595315
336,rs,sub-adult16,14,union,sig,9.306322652216672,0.9732135875966464
335,rr,sub-CTS201,17,union,mean,384.5527038574219,42.22697067260742
334,rr.rs,sub-1,4,union,mean,682.6925048828125,117.08148193359375
333,rr.rs,sub-CTS201,7,union,mean,393.2112731933594,53.354801177978516
332,rs,sub-CTS201,7,union,sig,8.552989680278035,0.9988192586061505
331,rr.rs,sub-CTS210,2,union,std,2.5377609729766846,2.5650510787963867
330,rs,sub-CTS201,14,union,mean,387.81561279296875,42.909019470214844
329,rr,sub-CTS201,18,union,mean,383.3124694824219,42.250370025634766
328,rs,sub-xp201,20,union,std,0.44713670015335083,0.28809911012649536
327,rr.rs,sub-adult16,4,union,mean,5622.96728515625,1340.1282958984375
326,rr.rs,sub-1,6,union,std,4.221683502197266,2.4234323501586914
325,rr.rs,sub-CTS201,8,union,mean,392.5314636230469,50.83549499511719
324,rr,sub-CTS210,10,union,std,0.44108307361602783,0.45906779170036316
323,rr.rs,sub-1,2,union,std,6.69428014755249,7.503149032592773
322,rr,sub-CTS210,11,union,mean,114.0955810546875,7.553062915802002
321,rs,sub-CTS210,12,union,mean,114.08992004394531,7.319614887237549
320,rr,sub-CTS210,14,union,std,0.3212619125843048,0.3139207363128662
319,rs,sub-CTS210,6,union,mean,115.44912719726562,10.454059600830078
318,rs,sub-adult16,10,union,sig,9.167608753517882,1.0677581178792208
317,rr,sub-adult16,20,union,sig,9.391265644401416,0.8083676294939013
316,rr.rs,sub-CTS210,6,union,std,0.9595022797584534,1.0373324155807495
315,rr,sub-1,15,union,mean,672.5592041015625,69.3804931640625
314,rs,sub-CTS201,3,union,sig,8.169248399860075,1.282504892766196
313,rs,sub-CTS210,9,union,mean,114.70610046386719,8.435885429382324
312,rr.rs,sub-CTS201,16,union,sig,9.216411008370255,0.9979686238085606
311,rs,sub-adult15,15,union,mean,3810.103759765625,598.94091796875
310,rs,sub-xp201,18,union,mean,618.36474609375,62.98741912841797
309,rs,sub-xp201,17,union,mean,619.665283203125,63.883995056152344
308,rs,sub-adult16,18,union,sig,9.374071616310756,0.9155589889166624
307,rr.rs,sub-CTS210,20,union,sig,8.040774820640314,1.2356123257069072
306,rr.rs,sub-CTS201,12,union,sig,9.144025580577132,1.0884877520840297
305,rr,sub-CTS210,18,union,std,0.27288296818733215,0.24931712448596954
304,rr,sub-adult16,12,union,mean,5528.087890625,906.3063354492188
303,rr.rs,sub-1,12,union,std,3.5495080947875977,0.7171033024787903
302,rs,sub-xp201,18,union,sig,9.887067419363545,0.9052493087924507
301,rs,sub-xp207,11,union,mean,456.334716796875,47.81721878051758
300,rr,sub-CTS201,7,union,mean,393.21685791015625,53.32425308227539
299,rs,sub-xp201,4,union,std,1.691633701324463,2.486957311630249
298,rr.rs,sub-xp207,5,union,sig,7.719322906124077,1.42004187233325
297,rr,sub-CTS210,3,union,sig,6.2175737399898985,1.730263198411182
296,rs,sub-adult16,4,union,std,12.772683143615723,15.382428169250488
295,rr.rs,sub-adult16,12,union,std,7.227255821228027,7.149416446685791
294,rr.rs,sub-36,5,union,sig,8.743658003366262,1.357147567964157
293,rs,sub-xp207,18,union,std,0.7809532284736633,0.7649356126785278
292,rr,sub-36,5,union,mean,408.9778137207031,54.78286361694336
291,rr,sub-CTS201,8,union,mean,392.5348205566406,50.815162658691406
290,rr.rs,sub-CTS210,10,union,std,0.5520578026771545,0.5651826858520508
289,rr.rs,sub-36,1,union,sig,7.4461800953114095,1.6387492173547942
288,rr.rs,sub-adult16,16,union,std,6.3116135597229,5.893243789672852
287,rs,sub-adult16,0,union,std,30.890392303466797,51.460453033447266
286,rr,sub-CTS210,7,union,sig,7.334859992761213,1.577569786164728
285,rr.rs,sub-CTS210,14,union,std,0.4071308970451355,0.3888089954853058
284,rs,sub-36,13,union,mean,398.41363525390625,39.75480651855469
283,rr,sub-adult16,18,union,std,6.008203506469727,3.7668681144714355
282,rr.rs,sub-1,16,union,std,3.43943190574646,0.4930856227874756
281,rr.rs,sub-xp207,1,union,sig,6.30752317390971,1.8007984920139237
280,rs,sub-xp201,0,union,std,5.924630165100098,8.97628116607666
279,rr,sub-adult16,10,union,std,7.7645039558410645,6.605264186859131
278,rr,sub-CTS201,16,union,sig,9.419060912782784,0.8410442063058945
277,rs,sub-xp207,14,union,std,0.9242566227912903,1.160853624343872
276,rr.rs,sub-36,9,union,sig,9.109729681474947,1.1277052335297817
275,rs,sub-adult16,8,union,std,8.445362091064453,9.06492805480957
274,rs,sub-adult16,20,union,std,6.1163506507873535,5.627890110015869
273,rr.rs,sub-xp207,9,union,sig,8.263510851632063,1.0782640229344154
272,rr,sub-xp207,6,union,std,1.9475876092910767,3.6738836765289307
271,rr,sub-adult15,15,union,mean,3811.54736328125,599.9924926757812
270,rs,sub-adult15,3,union,std,20.56243133544922,24.835296630859375
269,rs,sub-xp201,8,union,std,0.8363514542579651,0.9043693542480469
268,rs,sub-xp201,14,union,sig,9.739704486915215,0.9815078057685556
267,rs,sub-adult15,7,union,std,11.654817581176758,9.780272483825684
266,rr,sub-xp207,2,union,std,5.174993515014648,10.199275016784668
265,rr,sub-adult15,6,union,mean,3869.158203125,910.6153564453125
264,rr,sub-CTS210,20,union,sig,8.388009209499602,1.26655717220141
263,rs,sub-adult16,12,union,mean,5530.10791015625,906.462890625
262,rs,sub-adult15,5,union,mean,3879.903564453125,967.0528564453125
261,rs,sub-xp201,10,union,sig,9.492120788902819,1.1053653007181752
260,rr,sub-CTS201,12,union,sig,9.335669748690442,0.9561211863053046
259,rr.rs,sub-CTS210,18,union,std,0.34653452038764954,0.3075008690357208
258,rr,sub-adult16,14,union,std,6.608950138092041,4.727269172668457
257,rr,sub-adult15,9,union,mean,3844.336181640625,773.2413940429688
256,rs,sub-xp207,10,union,std,1.2294979095458984,2.0573582649230957
255,rs,sub-36,5,union,std,0.8465094566345215,1.0336111783981323
254,rr.rs,sub-36,16,union,sig,9.355300777963164,0.8572005200537156
253,rr.rs,sub-adult15,11,union,mean,3830.333984375,704.200439453125
252,rr.rs,sub-xp201,12,union,sig,5.847333557994061,1.4207167730452521
251,rr,sub-xp201,4,union,std,1.7406474351882935,2.4850893020629883
250,rr.rs,sub-CTS201,13,union,mean,388.7679748535156,43.63090515136719
249,rr.rs,sub-adult16,5,union,std,12.707108497619629,15.458907127380371
248,rs,sub-adult15,15,union,sig,8.291793026332199,0.7709584405833052
247,rs,sub-1,12,union,sig,7.021150104412783,0.3537889532470607
246,rs,sub-1,6,union,sig,6.9025689906267855,0.5642086699458052
245,rr,sub-xp207,1,union,mean,465.5350646972656,102.47728729248047
244,rs,sub-adult16,3,union,mean,5643.44970703125,1434.5716552734375
243,rs,sub-CTS210,11,union,std,0.5248314142227173,0.5380849838256836
242,rr,sub-adult16,0,union,mean,5673.79833984375,1704.591064453125
241,rr.rs,sub-xp207,12,union,std,0.991686224937439,1.382912039756775
240,rs,sub-xp207,0,union,mean,465.5914306640625,107.16813659667969
239,rs,sub-1,2,union,sig,6.5228016667748205,0.9779983063234757
238,rs,sub-1,16,union,sig,7.0382338016572,0.30804903426619756
237,rs,sub-adult15,11,union,sig,8.161346147491443,0.8403627005199057
236,rr.rs,sub-adult16,1,union,std,32.564361572265625,52.457584381103516
235,rr.rs,sub-xp207,16,union,std,0.8035710453987122,0.8329329490661621
234,rr,sub-CTS201,8,union,std,0.6123803853988647,0.7804388999938965
233,rr.rs,sub-CTS210,15,union,mean,113.46175384521484,7.046507835388184
232,rs,sub-CTS210,15,union,std,0.4016169607639313,0.38690948486328125
231,rr.rs,sub-xp201,11,union,mean,627.7645874023438,72.54885864257812
230,rr.rs,sub-36,12,union,sig,9.245949889197705,0.9913505690568452
229,rs,sub-36,1,union,std,2.42563796043396,3.5332720279693604
228,rr,sub-36,19,union,sig,9.582509639242888,0.6763124886209017
227,rr,sub-xp201,0,union,std,6.099532604217529,8.910622596740723
226,rr.rs,sub-xp201,16,union,sig,5.9416178731649785,1.4356252115938475
225,rr,sub-CTS201,0,union,std,3.092789888381958,5.567668437957764
224,rr.rs,sub-CTS210,0,union,mean,116.89769744873047,18.89833641052246
223,rr.rs,sub-adult16,9,union,std,8.513422966003418,8.964117050170898
222,rs,sub-adult15,19,union,sig,8.378110579675077,0.7242368055784234
221,rr.rs,sub-36,7,union,mean,405.7853698730469,48.45071029663086
220,rr.rs,sub-36,14,union,mean,397.3036804199219,38.97727584838867
219,rr.rs,sub-adult15,2,union,std,29.098295211791992,37.425540924072266
218,rs,sub-xp207,6,union,std,2.1221299171447754,4.507869243621826
217,rr,sub-xp201,8,union,std,0.850761890411377,0.9840539693832397
216,rs,sub-36,4,union,mean,410.8887023925781,59.053165435791016
215,rr,sub-36,11,union,sig,9.335888598959185,0.9639733666508564
214,rr.rs,sub-xp201,7,union,sig,5.595593578213526,1.4082706144703054
213,rr.rs,sub-36,8,union,mean,404.2955017089844,46.20567321777344
212,rs,sub-36,9,union,std,0.5676450133323669,0.5478733777999878
211,rr,sub-1,6,union,sig,8.490733623934927,1.5003383076130254
210,rr,sub-36,15,union,mean,396.33026123046875,38.27631378173828
209,rr,sub-36,15,union,sig,9.48418121939476,0.784975114630588
208,rr.rs,sub-xp201,3,union,sig,5.140425108995556,1.4695044358288498
207,rs,sub-CTS201,1,union,mean,399.0453186035156,81.56800079345703
206,rs,sub-xp207,2,union,std,5.481725215911865,11.696955680847168
205,rr.rs,sub-adult15,6,union,std,13.919012069702148,13.325000762939453
204,rr.rs,sub-xp201,8,union,mean,632.96875,80.06820678710938
203,rr,sub-1,2,union,sig,7.50165719345106,1.915185610228897
202,rs,sub-1,7,union,mean,678.7300415039062,96.96646118164062
201,rr,sub-xp207,17,union,mean,453.706787109375,39.07638168334961
200,rr,sub-CTS201,4,union,std,0.9365816712379456,1.430425763130188
199,rs,sub-CTS210,19,union,std,0.3481280207633972,0.3118269443511963
198,rr.rs,sub-xp201,7,union,mean,634.9365844726562,83.67499542236328
197,rs,sub-1,8,union,mean,677.4960327148438,91.69327545166016
196,rr,sub-xp207,18,union,mean,453.17181396484375,38.19707489013672
195,rr,sub-xp207,15,union,std,0.778309166431427,0.8716852068901062
194,rr.rs,sub-adult16,3,union,mean,5638.95654296875,1435.518310546875
193,rr.rs,sub-adult15,15,union,sig,8.26517738307345,0.751199816828126
192,rr,sub-1,10,union,std,1.0204558372497559,1.0756222009658813
191,rr,sub-adult15,8,union,sig,8.117455067554816,1.0941904360986283
190,rs,sub-36,18,union,sig,9.42492747479112,0.761088678779164
189,rr.rs,sub-1,3,union,mean,684.9512329101562,125.59436798095703
188,rr,sub-adult16,3,union,sig,8.338631637769877,1.558535274842434
187,rr,sub-xp201,15,union,sig,9.928908033792428,1.1640281664700114
186,rr,sub-CTS201,10,union,mean,391.1663513183594,46.999732971191406
185,rr,sub-36,7,union,sig,9.083403131783635,1.2121317996171355
184,rs,sub-CTS201,13,union,mean,388.75775146484375,43.535255432128906
183,rr.rs,sub-CTS201,0,union,mean,399.1349792480469,85.08248138427734
182,rr,sub-CTS210,19,union,mean,112.38932037353516,6.808341979980469
181,rr,sub-36,3,union,sig,8.479126146924697,1.511834040112644
180,rr,sub-xp201,11,union,sig,9.708004335343151,1.289861275332549
179,rr,sub-adult16,7,union,sig,8.899175988183261,1.2329878838492296
