,prefix,subject,fwh,mask,stat,mean,std
1139,rr,sub-36,20,union,std,0.3022840917110443,0.20630872249603271
1138,rr,sub-adult16,1,union,mean,5670.39306640625,1667.7333984375
1137,rs,sub-xp207,12,union,sig,8.258540207541122,0.8892791603061141
1136,rr.rs,sub-xp207,13,union,std,0.930668830871582,1.1979271173477173
1135,rs,sub-1,2,union,std,4.895949363708496,5.683724403381348
1134,rs,sub-CTS201,14,union,sig,8.72297833116921,0.7860194434367088
1133,rr,sub-CTS210,9,union,std,0.494642972946167,0.5233086943626404
1132,rs,sub-36,13,union,mean,398.41363525390625,39.75480651855469
1131,rs,sub-CTS201,10,union,sig,8.657281184063972,0.8856288204006296
1130,rr.rs,sub-xp207,17,union,std,0.7733179926872253,0.7516881227493286
1129,rs,sub-1,6,union,std,3.0806636810302734,1.952981948852539
1128,rr.rs,sub-xp207,15,union,mean,454.3397521972656,41.214473724365234
1127,rs,sub-xp207,16,union,sig,8.416160948589482,0.7706884230545813
1126,rs,sub-xp201,15,union,mean,622.2591552734375,66.02108764648438
1125,rr.rs,sub-CTS201,15,union,sig,9.203216217184199,1.0180007546081635
1124,rr,sub-adult15,5,union,std,16.019386291503906,17.606515884399414
1123,rs,sub-xp201,16,union,std,0.4978543221950531,0.3648039698600769
1122,rr,sub-1,3,union,mean,687.657470703125,126.14761352539062
1121,rr.rs,sub-xp201,17,union,sig,5.959308194148992,1.439272777302184
1120,rr,sub-CTS210,5,union,std,0.9566578269004822,1.0779424905776978
1119,rs,sub-CTS201,18,union,sig,8.754826009350484,0.7100191549154456
1118,rs,sub-CTS210,4,union,mean,116.03590393066406,12.510758399963379
1117,rr,sub-xp207,9,union,mean,457.8641662597656,52.758480072021484
1116,rs,sub-adult16,17,union,std,6.366161823272705,6.167768478393555
1115,rr,sub-adult16,6,union,std,10.6719331741333,11.513572692871094
1114,rr.rs,sub-CTS210,15,union,mean,113.46175384521484,7.046507835388184
1113,rr,sub-xp207,6,union,mean,460.19915771484375,64.47602081298828
1112,rr,sub-1,2,union,std,4.304259777069092,6.857450008392334
1111,rs,sub-36,17,union,std,0.4051058292388916,0.2480938732624054
1110,rs,sub-36,13,union,std,0.4593243896961212,0.3487454354763031
1109,rs,sub-xp207,7,union,mean,459.0365295410156,59.83237838745117
1108,rr,sub-adult15,9,union,std,10.180408477783203,8.82384204864502
1107,rr,sub-1,6,union,std,1.7137362957000732,2.3387582302093506
1106,rr.rs,sub-CTS201,19,union,sig,9.246354209460726,0.94104127666976
1105,rs,sub-xp207,8,union,mean,458.25677490234375,55.99225616455078
1104,rr,sub-CTS210,1,union,std,3.8371694087982178,3.4131224155426025
1103,rr.rs,sub-CTS201,13,union,mean,388.7679748535156,43.63090515136719
1102,rr.rs,sub-xp207,2,union,mean,464.1836853027344,92.70973205566406
1101,rs,sub-adult16,13,union,std,6.884657859802246,6.994424819946289
1100,rr,sub-adult16,2,union,std,20.81070327758789,29.608131408691406
1099,rr,sub-CTS210,20,union,mean,112.13651275634766,6.891357421875
1098,rs,sub-1,14,union,sig,7.030494596385818,0.32535797935933547
1097,rr,sub-adult16,14,union,mean,5511.71923828125,845.2474365234375
1096,rr,sub-CTS201,6,union,sig,8.981830339570624,1.2632438845462146
1095,rs,sub-36,3,union,std,1.1878259181976318,1.6057910919189453
1094,rr,sub-adult15,12,union,sig,8.404645300665049,0.8762962522663827
1093,rs,sub-adult15,13,union,mean,3820.13037109375,646.8724975585938
1092,rr,sub-CTS201,2,union,sig,8.270323362203923,1.5969362668866027
1091,rr,sub-adult15,16,union,sig,8.576210668329423,0.7462856498568565
1090,rr.rs,sub-adult15,18,union,mean,3794.229248046875,540.4324951171875
1089,rr,sub-CTS210,2,union,mean,116.44051361083984,15.328141212463379
1088,rs,sub-36,7,union,std,0.6704152822494507,0.7308642864227295
1087,rr.rs,sub-1,1,union,mean,688.9298706054688,148.52554321289062
1086,rr.rs,sub-36,18,union,std,0.41188734769821167,0.2448139190673828
1085,rr.rs,sub-adult16,20,union,mean,5455.50244140625,715.52197265625
1084,rr.rs,sub-adult15,17,union,mean,3799.82958984375,558.48876953125
1083,rs,sub-1,10,union,sig,7.004832881037511,0.3938139985431117
1082,rr,sub-CTS210,13,union,std,0.34161484241485596,0.33916324377059937
1081,rr,sub-36,3,union,mean,412.28253173828125,64.34495544433594
1080,rr.rs,sub-CTS201,5,union,mean,394.7549743652344,59.78466033935547
1079,rr.rs,sub-36,10,union,std,0.5577781200408936,0.5132580995559692
1078,rs,sub-1,18,union,sig,7.046769267429701,0.30157407603322767
1077,rr,sub-36,15,union,mean,396.33026123046875,38.27631378173828
1076,rr,sub-xp201,13,union,mean,625.0844116210938,68.68817901611328
1075,rr.rs,sub-adult16,16,union,std,6.3116135597229,5.893243789672852
1074,rr,sub-adult15,7,union,mean,3859.933837890625,858.761474609375
1073,rr,sub-1,20,union,std,0.6435873508453369,0.4686174988746643
1072,rr.rs,sub-36,14,union,std,0.4616900086402893,0.3358812630176544
1071,rs,sub-adult15,4,union,mean,3891.206787109375,1034.9285888671875
1070,rr.rs,sub-adult16,12,union,std,7.227255821228027,7.149416446685791
1069,rr,sub-CTS210,17,union,std,0.28139927983283997,0.2616114616394043
1068,rr,sub-adult15,8,union,mean,3851.681640625,813.3497924804688
1067,rr,sub-CTS201,16,union,mean,385.7197265625,42.33323669433594
1066,rr,sub-xp207,15,union,mean,454.68658447265625,41.24822235107422
1065,rr.rs,sub-36,0,union,std,3.5926339626312256,5.285050392150879
1064,rr.rs,sub-CTS210,3,union,std,1.8560233116149902,1.9758362770080566
1063,rs,sub-CTS201,3,union,mean,396.8597106933594,67.9120101928711
1062,rs,sub-CTS210,2,union,sig,5.306016786000724,1.6990466554815968
1061,rs,sub-adult15,0,union,std,42.13523483276367,59.357330322265625
1060,rr,sub-xp207,19,union,std,0.6627354025840759,0.6148989796638489
1059,rr,sub-36,7,union,std,0.6235523223876953,0.7722640037536621
1058,rs,sub-adult16,14,union,mean,5513.44287109375,845.5921020507812
1057,rs,sub-CTS201,15,union,mean,386.8022766113281,42.47967529296875
1056,rr,sub-CTS201,19,union,mean,382.0065612792969,42.3840217590332
1055,rr.rs,sub-adult16,10,union,mean,5545.529296875,978.4799194335938
1054,rr.rs,sub-adult15,5,union,std,15.974273681640625,16.613746643066406
1053,rr.rs,sub-1,17,union,sig,7.329120608228772,0.5309806694796776
1052,rr,sub-CTS201,15,union,sig,9.403558580846347,0.8656241478817639
1051,rr.rs,sub-xp201,4,union,std,7.181392192840576,7.650875091552734
1050,rs,sub-xp201,1,union,sig,7.350421076641611,1.760965918639813
1049,rr,sub-xp201,19,union,sig,10.047117069455975,1.0720178585922222
1048,rr,sub-1,10,union,sig,8.979997430872421,1.1695397780434569
1047,rr.rs,sub-36,16,union,mean,395.4582824707031,37.640621185302734
1046,rr.rs,sub-1,13,union,sig,7.274932587376366,0.5546731687081273
1045,rr.rs,sub-adult15,1,union,std,42.653717041015625,58.297645568847656
1044,rr,sub-CTS210,10,union,mean,114.30167388916016,7.916562080383301
1043,rr,sub-1,14,union,sig,9.239871586085945,0.9677696563268628
1042,rr.rs,sub-36,20,union,sig,9.42074454474733,0.7711467465657721
1041,rs,sub-CTS210,13,union,mean,113.89250946044922,7.097016334533691
1040,rs,sub-xp201,5,union,sig,8.829929015258042,1.4489038323083743
1039,rr.rs,sub-xp201,0,union,std,14.157816886901855,15.426251411437988
1038,rr,sub-CTS201,11,union,sig,9.301549864341423,0.9936536647554789
1037,rr.rs,sub-36,4,union,std,1.0353354215621948,1.3665151596069336
1036,rr.rs,sub-36,19,union,mean,392.74871826171875,36.18244171142578
1035,rr,sub-36,3,union,std,1.172507405281067,1.7002109289169312
1034,rs,sub-CTS210,6,union,sig,6.704219336783344,1.658668242689825
1033,rs,sub-adult15,4,union,std,17.01381492614746,18.876401901245117
1032,rr,sub-adult15,13,union,mean,3821.357421875,648.0983276367188
1031,rr.rs,sub-CTS210,7,union,std,0.8101025819778442,0.8668433427810669
1030,rr.rs,sub-xp201,8,union,std,5.021366596221924,5.076158046722412
1029,rr,sub-CTS201,19,union,sig,9.45672704777532,0.776575642721145
1028,rr,sub-xp207,3,union,sig,7.2790703440598366,1.7780869365891505
1027,rr,sub-xp201,15,union,sig,9.928908033792428,1.1640281664700114
1026,rs,sub-1,20,union,std,2.5056228637695312,0.40004733204841614
1025,rr.rs,sub-adult15,9,union,std,10.507332801818848,8.076329231262207
1024,rs,sub-adult16,7,union,std,9.073582649230957,9.922398567199707
1023,rr.rs,sub-adult16,2,union,std,22.156301498413086,31.247657775878906
1022,rr,sub-xp207,15,union,std,0.778309166431427,0.8716852068901062
1021,rs,sub-adult15,16,union,std,8.086323738098145,4.520723819732666
1020,rr,sub-xp207,11,union,std,1.0090651512145996,1.4309699535369873
1019,rr.rs,sub-adult16,6,union,std,11.165566444396973,13.022149085998535
1018,rr,sub-1,13,union,mean,674.489501953125,73.69934844970703
1017,rs,sub-adult15,8,union,std,10.772046089172363,8.325847625732422
1016,rr.rs,sub-36,8,union,std,0.6445203423500061,0.6726668477058411
1015,rs,sub-adult15,12,union,std,8.896267890930176,5.527871608734131
1014,rr.rs,sub-adult16,4,union,mean,5622.96728515625,1340.1282958984375
1013,rs,sub-xp201,9,union,sig,9.401837516756538,1.1513994639505023
1012,rr,sub-xp207,7,union,sig,8.134667944316428,1.3864746511214718
1011,rr,sub-1,18,union,sig,9.371508056656694,0.8558890335075228
1010,rr,sub-xp201,11,union,sig,9.708004335343151,1.289861275332549
1009,rs,sub-adult16,3,union,std,15.16209888458252,19.22889518737793
1008,rr.rs,sub-CTS210,2,union,mean,116.62213897705078,15.438653945922852
1007,rs,sub-xp201,4,union,mean,641.7047729492188,99.94802856445312
1006,rr,sub-36,18,union,sig,9.561724538312427,0.697751091400577
1005,rr,sub-adult16,13,union,sig,9.235136029283117,0.9647861300854637
1004,rr.rs,sub-adult15,2,union,mean,3911.3515625,1198.577392578125
1003,rr.rs,sub-1,6,union,std,4.221683502197266,2.4234323501586914
1002,rr,sub-xp201,1,union,sig,7.291508499954097,1.8419126865778355
1001,rs,sub-1,3,union,mean,686.542236328125,125.51333618164062
1000,rr.rs,sub-xp201,1,union,mean,646.9337158203125,129.31800842285156
999,rs,sub-1,12,union,mean,674.0040283203125,76.1347427368164
998,rr,sub-xp201,5,union,sig,8.897344965579462,1.6633157335725632
997,rr.rs,sub-1,2,union,std,6.69428014755249,7.503149032592773
996,rr.rs,sub-1,10,union,mean,674.2219848632812,82.91275787353516
995,rr.rs,sub-CTS201,8,union,sig,8.966581131216858,1.2264242462756283
994,rs,sub-CTS201,9,union,std,0.6480827331542969,0.678141713142395
993,rr,sub-adult16,17,union,sig,9.342093738634183,0.864387834525551
992,rr,sub-xp201,5,union,mean,639.5841064453125,93.19076538085938
991,rr.rs,sub-xp207,6,union,std,1.9816417694091797,4.27016019821167
990,rs,sub-CTS210,12,union,std,0.4832318425178528,0.4885717034339905
989,rs,sub-xp207,3,union,sig,7.103793927771908,1.5772902777753834
988,rr.rs,sub-adult15,17,union,std,7.703105926513672,4.568317890167236
987,rs,sub-CTS201,20,union,std,0.4928847551345825,0.32126063108444214
986,rr,sub-36,14,union,sig,9.451840969184278,0.8236448236206506
985,rr.rs,sub-CTS210,17,union,std,0.357351154088974,0.3229643702507019
984,rr.rs,sub-CTS201,0,union,sig,7.046324503799585,1.791324584088496
983,rs,sub-CTS201,1,union,std,2.54671311378479,4.210597991943359
982,rr,sub-CTS201,5,union,mean,394.7640686035156,59.73296356201172
981,rr,sub-36,10,union,sig,9.28835327587695,1.0205888175756859
980,rs,sub-CTS201,5,union,std,0.8662418127059937,1.100094199180603
979,rr.rs,sub-CTS210,13,union,std,0.43214213848114014,0.42017117142677307
978,rr.rs,sub-CTS201,4,union,sig,8.547200926142457,1.455296811478409
977,rs,sub-xp207,13,union,mean,455.3091125488281,44.129302978515625
976,rr,sub-xp201,9,union,sig,9.522773827049926,1.3788853343477414
975,rs,sub-CTS210,16,union,std,0.3839733302593231,0.3634105920791626
974,rr.rs,sub-xp201,13,union,mean,624.8107299804688,69.14974212646484
973,rs,sub-xp207,7,union,sig,7.86298202090918,1.1551553998963386
972,rr.rs,sub-xp207,2,union,std,5.070876598358154,11.045903205871582
971,rr.rs,sub-adult15,13,union,std,8.605552673339844,5.592289924621582
970,rr,sub-adult16,13,union,mean,5519.802734375,874.4854736328125
969,rr.rs,sub-CTS201,17,union,std,0.4947088658809662,0.3814985454082489
968,rs,sub-xp201,14,union,sig,9.739704486915215,0.9815078057685556
967,rr.rs,sub-xp201,15,union,std,3.967787504196167,3.6059508323669434
966,rs,sub-CTS210,20,union,std,0.3402186334133148,0.2991923391819
965,rr,sub-1,8,union,sig,8.77552831666939,1.317245596038888
964,rr,sub-adult15,7,union,sig,8.00819843367019,1.1693728678056912
963,rs,sub-1,4,union,sig,6.766906307212939,0.7294822176367842
962,rr.rs,sub-xp207,15,union,sig,8.587290449253244,0.8045811539167316
961,rs,sub-xp207,14,union,std,0.9242566227912903,1.160853624343872
960,rs,sub-CTS201,12,union,std,0.5803772807121277,0.5283346772193909
959,rs,sub-adult16,19,union,sig,9.383601047514862,0.9034657941002857
958,rr,sub-adult16,8,union,sig,8.981186424323141,1.1730527523525243
957,rr.rs,sub-1,6,union,mean,678.7548217773438,102.9780044555664
956,rs,sub-CTS201,16,union,std,0.5277547240257263,0.4036955237388611
955,rr.rs,sub-adult15,10,union,mean,3836.22607421875,736.6510009765625
954,rs,sub-xp207,10,union,std,1.2294979095458984,2.0573582649230957
953,rs,sub-1,0,union,sig,6.1679120315653195,1.2448907222298922
952,rr.rs,sub-xp207,11,union,sig,8.410950665524497,0.9655289563595855
951,rr.rs,sub-CTS201,13,union,std,0.5489209890365601,0.5319671034812927
950,rr.rs,sub-1,9,union,mean,675.072998046875,87.05292510986328
949,rs,sub-adult15,14,union,mean,3815.089111328125,621.9356689453125
948,rs,sub-36,19,union,sig,9.443133849943814,0.7426345632827569
947,rr,sub-CTS210,5,union,mean,115.56853485107422,11.331085205078125
946,rr,sub-adult15,3,union,sig,7.299152727522083,1.5719699640974933
945,rr.rs,sub-xp201,11,union,std,4.391697883605957,4.258946418762207
944,rs,sub-xp201,10,union,sig,9.492120788902819,1.1053653007181752
943,rs,sub-xp207,18,union,std,0.7809532284736633,0.7649356126785278
942,rr.rs,sub-xp207,19,union,sig,8.687019108709453,0.6958813234237874
941,rs,sub-1,8,union,sig,6.973132989865099,0.4565947026395754
940,rr,sub-36,12,union,mean,399.2796630859375,40.68571853637695
939,rr,sub-CTS210,3,union,sig,6.2175737399898985,1.730263198411182
938,rr,sub-adult16,0,union,sig,7.67535355313344,1.8347995973745186
937,rs,sub-adult16,11,union,sig,9.212951121817435,1.0376655444925258
936,rr,sub-xp201,14,union,mean,623.7116088867188,67.28165435791016
935,rr.rs,sub-xp201,19,union,std,3.7195188999176025,3.245460033416748
934,rs,sub-xp201,18,union,sig,9.887067419363545,0.9052493087924507
933,rr,sub-36,4,union,mean,410.6524963378906,59.12299728393555
932,rs,sub-36,11,union,sig,9.19479340336517,0.9622376114136623
931,rr,sub-1,4,union,sig,8.09121783017005,1.7135681106230574
930,rr.rs,sub-CTS201,2,union,mean,397.83660888671875,73.43128204345703
929,rr,sub-1,0,union,sig,6.88694564702735,1.9523916848460157
928,rs,sub-36,15,union,sig,9.350500780622623,0.831020417862091
927,rr,sub-CTS210,7,union,sig,7.334859992761213,1.577569786164728
926,rr,sub-adult15,0,union,mean,3923.590576171875,1301.3341064453125
925,rr,sub-adult16,4,union,sig,8.524125488166826,1.4648284790390336
924,rs,sub-adult16,15,union,sig,9.327246384357622,0.9574586185899153
923,rs,sub-adult15,3,union,mean,3902.93115234375,1111.8204345703125
922,rs,sub-adult16,5,union,mean,5611.642578125,1255.6632080078125
921,rs,sub-1,12,union,std,2.6215837001800537,0.6564823389053345
920,rr.rs,sub-36,8,union,mean,404.2955017089844,46.20567321777344
919,rr,sub-adult16,6,union,mean,5593.5634765625,1184.58056640625
918,rr,sub-CTS201,0,union,std,2.527723789215088,4.545088291168213
917,rs,sub-36,5,union,sig,8.678426145218907,1.2768905354340296
916,rr,sub-CTS210,19,union,sig,8.369436626890032,1.2747262289619374
915,rs,sub-36,5,union,mean,409.21124267578125,54.70577621459961
914,rr,sub-adult16,9,union,mean,5556.4755859375,1021.1680908203125
913,rr.rs,sub-36,7,union,mean,405.7853698730469,48.45071029663086
912,rr,sub-adult15,14,union,std,7.848869800567627,6.04656982421875
911,rr,sub-CTS201,4,union,std,0.9365816712379456,1.430425763130188
910,rs,sub-xp201,12,union,mean,626.4063720703125,70.25446319580078
909,rs,sub-adult15,20,union,std,7.626955509185791,3.934471607208252
908,rr,sub-1,4,union,mean,685.3865966796875,117.58627319335938
907,rr,sub-adult15,10,union,std,9.489148139953613,7.929773330688477
906,rs,sub-36,1,union,sig,7.352025338643469,1.571400473712304
905,rr.rs,sub-adult16,18,union,sig,9.317892894047189,0.9718625475170144
904,rs,sub-36,14,union,mean,397.43072509765625,38.96254348754883
903,rr.rs,sub-xp207,12,union,mean,455.7788391113281,45.74482727050781
902,rs,sub-1,16,union,std,2.551007032394409,0.47248905897140503
901,rr,sub-CTS210,15,union,sig,8.230476672799911,1.3230745708926392
900,rr,sub-xp207,1,union,mean,465.5350646972656,102.47728729248047
899,rs,sub-36,9,union,sig,9.07562025189177,1.04749188409266
898,rr,sub-adult15,18,union,std,7.025900840759277,5.178891658782959
897,rr.rs,sub-CTS210,12,union,mean,114.07386779785156,7.511732578277588
896,rs,sub-CTS210,3,union,mean,116.32891845703125,13.806112289428711
895,rr.rs,sub-36,16,union,sig,9.355300777963164,0.8572005200537156
894,rr.rs,sub-adult16,10,union,sig,9.068821107111784,1.1920732720571783
893,rr.rs,sub-xp207,5,union,mean,460.8229064941406,69.93702697753906
892,rr.rs,sub-CTS201,14,union,mean,387.8291320800781,42.999629974365234
891,rr.rs,sub-36,12,union,sig,9.245949889197705,0.9913505690568452
890,rr.rs,sub-adult16,14,union,sig,9.22485262314629,1.060213398527752
889,rr,sub-CTS210,11,union,sig,7.923151872795507,1.414647760768701
888,rs,sub-xp207,0,union,mean,465.5914306640625,107.16813659667969
887,rr,sub-CTS201,8,union,std,0.6123803853988647,0.7804388999938965
886,rr.rs,sub-36,6,union,sig,8.866513829054323,1.2935786494602355
885,rr.rs,sub-adult15,5,union,mean,3877.733154296875,969.3876342773438
884,rs,sub-1,4,union,mean,684.2587280273438,116.9714584350586
883,rs,sub-adult15,6,union,sig,7.801229894822567,1.0569486948358378
882,rr.rs,sub-xp201,6,union,mean,637.0079345703125,88.11643981933594
881,rs,sub-CTS210,4,union,std,1.5317127704620361,1.6505720615386963
880,rr.rs,sub-adult16,8,union,sig,8.945405219412443,1.2843364787402902
879,rr.rs,sub-CTS210,5,union,sig,6.512989614251488,1.6481600906413993
878,rr,sub-36,1,union,sig,7.4875790423345014,1.6525604888404255
877,rr.rs,sub-adult15,3,union,sig,7.183776348073088,1.4593470467157665
876,rr.rs,sub-CTS210,5,union,mean,115.748046875,11.529141426086426
875,rr.rs,sub-1,11,union,std,3.5949089527130127,0.8290430307388306
874,rr.rs,sub-xp201,2,union,sig,4.973256597653699,1.5126274905488772
873,rr.rs,sub-xp201,9,union,mean,631.1172485351562,77.10771179199219
872,rr,sub-CTS201,13,union,std,0.47939351201057434,0.4400034248828888
871,rr,sub-1,16,union,std,0.7123194932937622,0.5858103632926941
870,rr,sub-xp207,9,union,std,1.2340043783187866,1.9875966310501099
869,rs,sub-xp201,7,union,std,0.9551757574081421,1.112013578414917
868,rs,sub-xp201,3,union,mean,643.8681030273438,108.13467407226562
867,rr.rs,sub-1,15,union,std,3.460502862930298,0.5278117656707764
866,rr.rs,sub-adult16,20,union,std,5.777649402618408,5.048984527587891
865,rs,sub-adult16,9,union,sig,9.114055645375096,1.1033755808601957
864,rr.rs,sub-adult15,7,union,sig,7.818191385769383,1.076747368175011
863,rs,sub-xp201,3,union,std,2.1860084533691406,3.4086668491363525
862,rr,sub-1,12,union,std,0.8701857924461365,0.8297656178474426
861,rr,sub-xp201,2,union,mean,645.9451904296875,117.73553466796875
860,rr.rs,sub-1,18,union,mean,666.0675048828125,65.12640380859375
859,rr,sub-CTS201,17,union,std,0.43078529834747314,0.3046208918094635
858,rr.rs,sub-xp201,6,union,sig,5.508908938688683,1.4083841887390434
857,rr.rs,sub-36,2,union,sig,8.109069507648167,1.5898221624999753
856,rs,sub-adult15,18,union,sig,8.35946548928772,0.7352287533766521
855,rr,sub-36,5,union,sig,8.852286575518848,1.3522216435193928
854,rr.rs,sub-1,17,union,mean,667.4812622070312,66.1523208618164
853,rr.rs,sub-CTS210,1,union,sig,4.4352764378764515,1.4527245924592886
852,rs,sub-adult15,2,union,sig,7.050181798025645,1.48490203958505
851,rs,sub-1,15,union,mean,671.2195434570312,69.11145782470703
850,rs,sub-CTS210,0,union,std,6.594904899597168,4.8917317390441895
849,rr,sub-xp201,13,union,std,0.5540705323219299,0.5400213599205017
848,rr,sub-xp207,5,union,std,2.3902432918548584,4.672937393188477
847,rs,sub-adult16,1,union,sig,7.73550993561152,1.7855743620276425
846,rr.rs,sub-CTS210,9,union,sig,7.314737869078159,1.4665987897603088
845,rr.rs,sub-adult16,4,union,sig,8.49175755281523,1.5582920435543093
844,rs,sub-CTS210,8,union,std,0.734609842300415,0.7801783084869385
843,rr,sub-adult15,20,union,sig,8.683820492416329,0.6635025961611065
842,rr,sub-xp207,13,union,sig,8.688517712805389,1.0943880586823296
841,rs,sub-adult15,10,union,sig,8.114131425422304,0.8666339696635793
840,rr,sub-36,9,union,sig,9.232131099131532,1.0806193664416153
839,rr,sub-xp207,17,union,sig,8.847852942459486,0.9719151833102283
838,rr.rs,sub-xp201,14,union,mean,623.4390869140625,67.73457336425781
837,rr.rs,sub-adult16,0,union,sig,7.462123127999826,1.9473198768166537
836,rs,sub-adult15,14,union,sig,8.265653764034584,0.7842285986076154
835,rr,sub-xp201,17,union,std,0.4614976644515991,0.39507558941841125
834,rr,sub-xp207,1,union,std,7.539814472198486,13.328034400939941
833,rr,sub-CTS201,2,union,mean,397.8497314453125,73.36170959472656
832,rr.rs,sub-1,19,union,std,3.3868861198425293,0.4289970099925995
831,rs,sub-xp207,14,union,mean,454.8337707519531,42.62622833251953
830,rs,sub-adult16,5,union,sig,8.746973837099643,1.323206469305802
829,rr.rs,sub-adult16,17,union,mean,5485.6279296875,770.946044921875
828,rr.rs,sub-adult15,20,union,mean,3781.729248046875,508.7628173828125
827,rr,sub-adult16,15,union,std,6.427123546600342,4.438521385192871
826,rr,sub-xp207,12,union,mean,456.1239013671875,45.7904167175293
825,rr,sub-CTS201,11,union,mean,390.4261474609375,45.60454559326172
824,rr.rs,sub-adult16,18,union,mean,5476.279296875,750.5214233398438
823,rs,sub-CTS201,12,union,mean,389.62725830078125,44.385406494140625
822,rr.rs,sub-1,0,union,sig,6.016694873562523,1.326672048310346
821,rs,sub-adult16,13,union,mean,5521.6650390625,874.7515869140625
820,rs,sub-CTS210,18,union,sig,7.967186931315076,1.3030656066275415
819,rs,sub-CTS201,4,union,mean,395.78546142578125,63.458152770996094
818,rs,sub-xp207,9,union,std,1.3646358251571655,2.450059175491333
817,rr,sub-xp201,7,union,std,0.9766906499862671,1.1823810338974
816,rr,sub-CTS210,18,union,mean,112.63043212890625,6.751902103424072
815,rr.rs,sub-adult15,19,union,sig,8.369663412269475,0.6894553910583688
814,rr,sub-xp201,3,union,std,2.2461516857147217,3.365938186645508
813,rr,sub-adult15,14,union,mean,3816.435302734375,623.062744140625
812,rr.rs,sub-1,4,union,sig,6.787280733177625,0.9108237989405974
811,rr.rs,sub-xp207,8,union,sig,8.1651965958806,1.144572220203171
810,rr,sub-CTS210,17,union,mean,112.86046600341797,6.7267680168151855
809,rr.rs,sub-CTS210,19,union,sig,8.022373050539867,1.2423072994998103
808,rr.rs,sub-36,11,union,mean,400.421630859375,41.721923828125
807,rr,sub-adult16,11,union,std,7.385316371917725,5.979602813720703
806,rs,sub-CTS210,14,union,mean,113.69336700439453,6.936291694641113
805,rr.rs,sub-xp207,0,union,sig,5.805471937026073,1.731172693337442
804,rs,sub-xp201,20,union,std,0.44713670015335083,0.28809911012649536
803,rs,sub-xp207,5,union,std,2.59053897857666,5.680703163146973
802,rs,sub-CTS210,14,union,sig,7.785425965765957,1.385992824993943
801,rr.rs,sub-adult15,11,union,sig,8.109130561426038,0.8636090549446912
800,rr,sub-36,12,union,std,0.4119432270526886,0.3961118161678314
799,rs,sub-xp207,20,union,sig,8.51979927760756,0.6864286790595315
798,rr,sub-adult16,19,union,std,5.897674083709717,3.5846328735351562
797,rs,sub-CTS201,7,union,sig,8.552989680278035,0.9988192586061505
796,rr.rs,sub-CTS201,6,union,std,0.8106942772865295,1.1590598821640015
795,rr.rs,sub-CTS210,11,union,sig,7.56240968734902,1.3960379902738433
794,rr,sub-36,16,union,std,0.34090232849121094,0.27247267961502075
793,rr.rs,sub-CTS201,2,union,std,1.5651471614837646,2.6862423419952393
792,rr.rs,sub-CTS210,15,union,sig,7.874997111095704,1.2934259428934163
791,rs,sub-CTS201,3,union,sig,8.169248399860075,1.282504892766196
790,rr,sub-1,14,union,mean,673.57470703125,71.35650634765625
789,rs,sub-xp207,1,union,std,7.851484298706055,14.811296463012695
788,rs,sub-CTS210,10,union,sig,7.409511060655882,1.4975450662888292
787,rr.rs,sub-xp207,4,union,sig,7.507128260404151,1.5379686962696326
786,rr.rs,sub-1,8,union,sig,7.111310832562486,0.6534268624520513
785,rr.rs,sub-adult16,3,union,mean,5638.95654296875,1435.518310546875
784,rr.rs,sub-adult15,15,union,sig,8.26517738307345,0.751199816828126
783,rs,sub-1,16,union,sig,7.0382338016572,0.30804903426619756
782,rr.rs,sub-adult16,18,union,std,6.014380931854248,5.446324825286865
781,rr,sub-adult15,10,union,sig,8.284069374387695,0.9707610097260856
780,rs,sub-36,1,union,std,2.42563796043396,3.5332720279693604
779,rr,sub-CTS201,4,union,sig,8.723836126335048,1.417044527749102
778,rs,sub-adult15,20,union,sig,8.394580063083009,0.7138932999167393
777,rs,sub-36,5,union,std,0.8465094566345215,1.0336111783981323
776,rr,sub-CTS210,19,union,std,0.2659740149974823,0.2386951744556427
775,rr.rs,sub-xp201,17,union,mean,619.5192260742188,64.31455993652344
774,rr,sub-adult15,14,union,sig,8.49876648736746,0.8028057886979852
773,rs,sub-xp207,18,union,mean,452.85919189453125,38.246742248535156
772,rr,sub-CTS201,0,union,sig,7.493457351988825,1.7358993051623859
771,rs,sub-1,12,union,sig,7.021150104412783,0.3537889532470607
770,rr.rs,sub-xp201,18,union,mean,618.2131958007812,63.41328430175781
769,rr,sub-CTS201,1,union,mean,398.9173889160156,81.83682250976562
768,rs,sub-xp207,17,union,mean,453.3904724121094,39.13032531738281
767,rr.rs,sub-CTS210,9,union,mean,114.7008285522461,8.597695350646973
766,rr.rs,sub-adult15,6,union,mean,3867.54296875,909.8619995117188
765,rr,sub-CTS201,8,union,sig,9.149325606406226,1.1351378091465785
764,rs,sub-1,7,union,mean,678.7300415039062,96.96646118164062
763,rr.rs,sub-xp201,5,union,mean,639.1531372070312,93.59329986572266
762,rr,sub-CTS210,11,union,std,0.3996477425098419,0.40941670536994934
761,rr.rs,sub-CTS210,6,union,mean,115.45551300048828,10.590763092041016
760,rr.rs,sub-adult15,9,union,mean,3842.769287109375,772.556396484375
759,rr.rs,sub-adult16,14,union,std,6.698555946350098,6.431821823120117
758,rs,sub-1,8,union,mean,677.4960327148438,91.69327545166016
757,rs,sub-xp201,0,union,mean,647.9507446289062,135.79794311523438
756,rr.rs,sub-36,12,union,std,0.500975489616394,0.40831127762794495
